x,y,z,intensity,return_number,number_of_returns,scan_direction_flag,edge_of_flight_line,classification,user_data,point_source_id,scan_angle,gps_time,red,green,blue,nir,wavepacket_index,wavepacket_offset,wavepacket_size,return_point_wave_location,x_t,y_t,z_t,GridID,Confidence
-46.026,302.704,22.293,11565,6,12,0,0,45,53,2024,-3956,500000.09600000095,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.941,304.553,22.161,9004,1,12,1,1,3,52,2025,-4048,500000.09680000093,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.217,304.258,21.956,10785,4,5,0,0,3,50,2025,-4106,500000.09800000093,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.222,302.382,22.247,9736,10,12,0,0,3,50,2025,-4107,500000.09880000091,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.887,303.587,22.093,1277,4,12,0,0,2,24,2001,-15210,500000.0998000009,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.079,302.741,22.335,964,4,13,1,0,2,27,2002,-15122,500000.10120000091,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.297,302.569,22.618,131,8,13,0,1,43,25,2000,-15105,500000.10140000092,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.515,303.718,22.952,330,1,1,0,0,40,22,2002,-15083,500000.10180000094,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.378,303.181,22.804,273,1,1,1,0,2,26,2002,-15109,500000.10280000092,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.180,303.582,22.502,1964,2,2,0,0,2,20,2000,-15048,500000.10300000093,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.631,302.106,22.315,1966,6,10,1,0,2,27,2000,-12053,500000.10420000093,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.609,302.944,22.351,9618,8,12,1,0,47,54,2026,-4071,500000.10440000094,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.085,304.441,22.171,10768,5,13,1,0,46,57,2024,-4159,500000.10600000096,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.974,303.228,22.437,11182,4,10,1,0,47,56,2026,-4152,500000.10620000097,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.638,303.022,22.829,11658,5,8,0,0,3,57,2024,-4164,500000.10720000096,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.592,303.941,23.089,11632,3,3,1,0,3,57,2024,-4254,500000.10820000095,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.628,302.404,22.754,29448,1,1,1,0,5,117,2069,12177,500000.10920000094,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.611,300.707,22.839,29123,5,5,1,0,56,116,2070,12145,500000.11080000096,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.180,299.251,23.079,28395,5,10,0,1,56,115,2070,12165,500000.11220000096,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.343,300.642,22.685,28392,3,8,1,0,5,111,2070,12197,500000.11300000094,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.914,301.111,22.992,27725,1,10,1,0,5,116,2070,12193,500000.11460000096,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.781,302.084,23.211,28001,3,15,0,0,5,116,2069,12254,500000.11580000096,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.153,300.132,23.097,29119,3,13,0,0,5,116,2069,12325,500000.11640000099,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.929,300.047,23.033,29585,9,9,1,0,5,116,2071,12371,500000.11720000097,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.842,298.971,22.784,2384,7,9,1,0,2,23,2003,-11969,500000.11820000096,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.591,299.091,22.801,1299,6,8,0,0,41,23,2003,-11980,500000.11880000099,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.619,298.478,22.428,2166,2,5,0,0,2,27,2001,-12051,500000.120400001,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.519,297.507,22.100,28109,2,3,0,0,5,110,2072,12361,500000.12180000101,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.385,298.735,21.966,27423,2,10,1,0,55,115,2070,12358,500000.12340000103,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.335,298.291,21.951,27252,15,15,0,0,5,112,2069,12349,500000.12500000105,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.560,298.268,21.782,27104,1,5,0,0,55,115,2072,12309,500000.12580000103,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.196,296.701,21.722,19122,1,4,1,0,4,84,2047,-5433,500000.12720000104,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.155,296.177,21.764,18799,1,1,1,0,4,80,2047,-5479,500000.12880000105,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.676,295.613,21.368,20355,5,7,1,0,4,81,2047,-5532,500000.12940000108,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.592,295.479,21.488,20641,3,12,1,0,4,80,2046,-5437,500000.12960000109,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.791,295.858,21.710,19657,7,9,0,0,4,83,2047,-5534,500000.13120000111,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.897,295.037,22.067,20087,5,6,0,0,50,87,2048,-5489,500000.1322000011,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.571,296.335,21.983,20622,1,10,0,1,4,85,2047,-5523,500000.1334000011,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.154,295.943,22.152,18873,1,2,1,0,4,87,2048,-5579,500000.13500000112,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.407,295.250,22.166,9315,2,12,0,0,3,56,2025,-4326,500000.13640000112,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.565,295.588,22.222,11264,3,9,0,0,3,51,2024,-4280,500000.13780000113,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.154,296.582,21.858,9364,1,2,1,0,48,55,2025,-4224,500000.13800000114,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.580,297.916,21.668,11163,1,1,1,0,3,53,2026,-4236,500000.13860000117,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.362,296.989,21.762,11815,1,3,0,0,3,55,2026,-4246,500000.13940000115,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.535,296.311,21.923,11692,5,13,0,0,3,56,2026,-4224,500000.14080000116,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.356,298.082,21.989,11137,3,15,0,0,47,56,2025,-4288,500000.14200000116,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.262,299.317,22.043,11591,1,2,0,0,45,57,2026,-4276,500000.14320000116,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.246,299.116,22.347,9905,6,14,0,0,3,50,2024,-4337,500000.14480000117,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.994,298.257,22.623,9443,8,13,1,0,3,50,2026,-4322,500000.14640000119,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.382,299.089,22.272,19274,2,2,1,0,4,86,2046,-5651,500000.1478000012,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.057,299.915,22.406,20361,1,10,0,0,4,84,2048,-5600,500000.14840000123,0,0,0,0,0,0,0,0,0,0,0,0,0
-34.641,300.880,22.450,20437,6,15,1,0,4,82,2049,-5509,500000.15000000125,0,0,0,0,0,0,0,0,0,0,0,0,0
-34.216,300.079,22.497,19360,7,11,1,0,4,83,2048,-5457,500000.15140000125,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.898,300.996,22.749,18347,9,12,0,0,4,86,2048,-5531,500000.15240000124,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.497,301.549,22.887,20180,3,3,1,0,4,80,2047,-5592,500000.15360000124,0,0,0,0,0,0,0,0,0,0,0,0,0
-33.179,300.986,22.794,20664,3,8,1,0,4,87,2048,-5645,500000.15420000127,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.136,300.384,22.981,28527,4,5,0,0,5,113,2072,12402,500000.15440000128,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.357,300.528,22.833,28310,1,1,1,0,5,117,2072,12419,500000.1548000013,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.535,299.657,22.585,29715,5,7,1,0,5,112,2069,12461,500000.15560000128,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.815,301.458,22.772,9810,1,11,1,0,3,56,2026,-4330,500000.15660000127,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.189,300.685,22.598,9447,8,14,1,1,3,52,2024,-4316,500000.15680000128,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.529,301.970,22.888,9193,8,10,0,0,3,57,2023,-4321,500000.1572000013,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.373,303.755,23.141,9112,2,5,1,0,47,56,2023,-4396,500000.15880000131,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.207,304.750,23.046,11877,1,4,1,0,48,51,2023,-4480,500000.16040000133,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.881,306.193,22.908,9153,4,7,0,0,3,51,2024,-4507,500000.16080000135,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.404,307.078,22.576,9359,3,5,0,0,3,56,2025,-4545,500000.16220000136,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.967,308.367,22.377,27420,4,7,0,0,5,111,2071,12524,500000.16380000138,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.432,310.309,22.051,29411,2,9,0,0,5,111,2069,12553,500000.16440000141,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.173,309.729,22.099,29996,12,14,0,0,5,110,2070,12522,500000.16500000143,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.869,311.299,22.334,27372,3,5,0,0,5,112,2069,12594,500000.16620000143,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.522,309.678,22.337,29355,2,3,0,0,5,113,2070,12575,500000.16660000145,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.015,310.111,21.953,962,12,13,1,0,41,21,2002,-12144,500000.16720000148,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.714,309.165,21.646,2065,1,1,1,0,2,25,2002,-12236,500000.16740000149,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.075,308.977,21.491,1074,2,2,0,0,2,22,2000,-12251,500000.16780000151,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.209,308.552,21.665,735,3,15,0,0,2,26,2000,-12225,500000.16840000154,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.975,310.044,21.354,1296,4,13,1,0,2,25,2003,-12156,500000.16900000157,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.876,308.214,21.438,1734,8,12,1,0,2,23,2001,-12217,500000.17020000156,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.168,308.107,21.493,628,3,7,1,0,40,22,2002,-12272,500000.17180000158,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.361,308.161,21.337,10993,1,11,0,0,3,52,2026,-4576,500000.17260000156,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.637,306.925,21.302,10291,2,3,1,0,3,55,2025,-4555,500000.17280000157,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.209,305.839,21.530,11062,3,5,0,0,3,50,2024,-4475,500000.17400000157,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.924,304.489,21.444,10683,5,14,0,0,3,56,2026,-4491,500000.17560000159,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.456,306.274,21.257,11579,3,13,1,0,3,53,2024,-4581,500000.1758000016,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.301,304.961,20.979,9961,1,1,1,0,3,51,2026,-4619,500000.17600000161,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.312,305.367,20.891,10347,2,3,0,0,3,51,2024,-4554,500000.17660000164,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.021,305.448,21.021,1310,3,5,0,0,43,27,2001,-12321,500000.17740000162,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.067,305.866,20.802,2265,3,3,1,0,2,21,2003,-12298,500000.17780000163,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.337,304.241,20.575,895,1,4,1,0,2,25,2003,-12373,500000.17860000161,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.492,306.115,20.374,964,1,2,1,0,2,21,2001,-12292,500000.17980000161,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.219,305.462,20.156,1111,3,7,1,0,2,20,2000,-12254,500000.18020000163,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.665,306.071,19.875,2223,2,2,0,1,2,23,2003,-12264,500000.18160000164,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.237,306.748,19.838,9812,1,9,0,0,48,53,2025,-4488,500000.18180000165,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.680,307.141,20.063,9578,2,2,1,0,3,56,2026,-4449,500000.18340000167,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.541,307.286,19.973,10696,6,8,1,0,3,54,2024,-4399,500000.18420000165,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.028,308.206,19.974,10793,1,12,1,0,46,53,2024,-4477,500000.18460000167,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.943,309.603,19.918,10362,1,2,1,0,47,54,2025,-4548,500000.18560000166,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.358,310.825,20.226,9373,1,1,1,0,3,57,2023,-4554,500000.18640000164,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.355,312.429,20.252,9808,4,4,0,0,48,52,2024,-4571,500000.18800000165,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.647,314.255,20.646,10490,6,7,1,0,47,50,2024,-4607,500000.18960000167,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.622,313.219,21.005,19044,6,9,1,0,51,81,2049,-5654,500000.1902000017,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.528,314.925,21.213,20774,4,5,1,0,4,80,2049,-5598,500000.19160000171,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.010,314.067,21.174,20610,9,9,0,0,53,81,2046,-5698,500000.19240000169,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.719,314.458,21.420,20643,2,4,1,0,51,82,2049,-5758,500000.19400000171,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.770,315.364,21.105,29494,5,10,0,0,57,113,2071,12557,500000.19420000172,0,0,0,0,0,0,0,0,0,0,0,0,0
