x,y,z,intensity,return_number,number_of_returns,scan_direction_flag,edge_of_flight_line,classification,user_data,point_source_id,scan_angle,gps_time,red,green,blue,nir,wavepacket_index,wavepacket_offset,wavepacket_size,return_point_wave_location,x_t,y_t,z_t,GridID,Confidence
-50.934,301.273,22.431,20342,15,15,1,0,4,86,2047,-5457,500000.08740000083,25184,23225,25098,23645,0,0,0,0,0,0,0,0,0
-51.234,302.495,22.825,2503,4,6,0,0,41,27,2003,-12040,500000.08760000084,3028,4403,5410,430,0,0,0,0,0,0,0,0,0
-50.773,301.918,23.182,2971,1,1,0,0,43,27,2002,-11998,500000.08800000086,3949,3961,5782,3276,0,0,0,0,0,0,0,0,0
-51.131,301.055,23.034,2647,3,4,0,0,40,27,2000,-12060,500000.08920000086,1449,1526,4524,2140,0,0,0,0,0,0,0,0,0
-51.885,302.454,22.787,1945,1,3,0,0,40,22,2003,-12097,500000.09060000087,2074,1102,4193,3215,0,0,0,0,0,0,0,0,0
-51.797,300.921,22.553,2656,1,3,0,0,40,23,2000,-12150,500000.0912000009,145,2676,2165,2069,0,0,0,0,0,0,0,0,0
-50.132,300.405,22.242,2603,1,13,0,0,2,20,2003,-12066,500000.09180000093,1023,4743,4555,3453,0,0,0,0,0,0,0,0,0
-49.759,302.365,22.381,802,10,11,1,1,2,21,2003,-15129,500000.09300000092,4025,1077,2124,2533,0,0,0,0,0,0,0,0,0
-48.162,302.895,22.056,9109,9,10,0,0,46,57,2023,-4000,500000.09320000093,11257,15330,15858,12489,0,0,0,0,0,0,0,0,0
-48.611,302.458,22.192,9184,3,3,1,0,3,53,2025,-3943,500000.09420000092,11215,14368,13374,11247,0,0,0,0,0,0,0,0,0
-47.007,302.777,22.369,11122,5,6,0,0,3,52,2025,-3943,500000.09540000092,13230,15204,13343,10119,0,0,0,0,0,0,0,0,0
-46.026,302.704,22.293,11565,6,12,0,0,45,53,2024,-3956,500000.09600000095,12665,12034,13924,14078,0,0,0,0,0,0,0,0,0
-45.941,304.553,22.161,9004,1,12,1,1,3,52,2025,-4048,500000.09680000093,14884,14228,13777,11619,0,0,0,0,0,0,0,0,0
-46.217,304.258,21.956,10785,4,5,0,0,3,50,2025,-4106,500000.09800000093,13747,13477,14954,13273,0,0,0,0,0,0,0,0,0
-44.222,302.382,22.247,9736,10,12,0,0,3,50,2025,-4107,500000.09880000091,11221,12745,15679,10494,0,0,0,0,0,0,0,0,0
-44.887,303.587,22.093,1277,4,12,0,0,2,24,2001,-15210,500000.0998000009,967,2067,2437,1681,0,0,0,0,0,0,0,0,0
-44.079,302.741,22.335,964,4,13,1,0,2,27,2002,-15122,500000.10120000091,1690,2010,5194,87,0,0,0,0,0,0,0,0,0
-44.297,302.569,22.618,131,8,13,0,1,43,25,2000,-15105,500000.10140000092,722,2975,4410,1002,0,0,0,0,0,0,0,0,0
-43.515,303.718,22.952,330,1,1,0,0,40,22,2002,-15083,500000.10180000094,753,3104,4829,1739,0,0,0,0,0,0,0,0,0
-42.378,303.181,22.804,273,1,1,1,0,2,26,2002,-15109,500000.10280000092,1498,1919,6026,2186,0,0,0,0,0,0,0,0,0
-44.180,303.582,22.502,1964,2,2,0,0,2,20,2000,-15048,500000.10300000093,868,1535,6007,188,0,0,0,0,0,0,0,0,0
-43.631,302.106,22.315,1966,6,10,1,0,2,27,2000,-12053,500000.10420000093,209,2251,3320,271,0,0,0,0,0,0,0,0,0
-44.609,302.944,22.351,9618,8,12,1,0,47,54,2026,-4071,500000.10440000094,12971,14807,15225,11647,0,0,0,0,0,0,0,0,0
-43.085,304.441,22.171,10768,5,13,1,0,46,57,2024,-4159,500000.10600000096,13743,14482,13193,13631,0,0,0,0,0,0,0,0,0
-41.974,303.228,22.437,11182,4,10,1,0,47,56,2026,-4152,500000.10620000097,11504,13250,16361,13693,0,0,0,0,0,0,0,0,0
-41.638,303.022,22.829,11658,5,8,0,0,3,57,2024,-4164,500000.10720000096,12227,15179,13859,12483,0,0,0,0,0,0,0,0,0
-43.592,303.941,23.089,11632,3,3,1,0,3,57,2024,-4254,500000.10820000095,13058,12466,15690,11583,0,0,0,0,0,0,0,0,0
-41.628,302.404,22.754,29448,1,1,1,0,5,117,2069,12177,500000.10920000094,36977,36899,37598,32179,0,0,0,0,0,0,0,0,0
-42.611,300.707,22.839,29123,5,5,1,0,56,116,2070,12145,500000.11080000096,36241,34834,37234,33253,0,0,0,0,0,0,0,0,0
-43.180,299.251,23.079,28395,5,10,0,1,56,115,2070,12165,500000.11220000096,33352,36163,36166,32986,0,0,0,0,0,0,0,0,0
-42.343,300.642,22.685,28392,3,8,1,0,5,111,2070,12197,500000.11300000094,33662,35031,35955,32846,0,0,0,0,0,0,0,0,0
-42.914,301.111,22.992,27725,1,10,1,0,5,116,2070,12193,500000.11460000096,33362,34034,37263,30294,0,0,0,0,0,0,0,0,0
-43.781,302.084,23.211,28001,3,15,0,0,5,116,2069,12254,500000.11580000096,33381,35835,36774,30055,0,0,0,0,0,0,0,0,0
-42.153,300.132,23.097,29119,3,13,0,0,5,116,2069,12325,500000.11640000099,36963,38078,35289,32427,0,0,0,0,0,0,0,0,0
-41.929,300.047,23.033,29585,9,9,1,0,5,116,2071,12371,500000.11720000097,36482,37453,35705,31573,0,0,0,0,0,0,0,0,0
-40.842,298.971,22.784,2384,7,9,1,0,2,23,2003,-11969,500000.11820000096,935,4389,3718,3920,0,0,0,0,0,0,0,0,0
-40.591,299.091,22.801,1299,6,8,0,0,41,23,2003,-11980,500000.11880000099,1002,3953,3028,1830,0,0,0,0,0,0,0,0,0
-39.619,298.478,22.428,2166,2,5,0,0,2,27,2001,-12051,500000.120400001,2509,4475,2474,2175,0,0,0,0,0,0,0,0,0
-38.519,297.507,22.100,28109,2,3,0,0,5,110,2072,12361,500000.12180000101,35518,36305,36231,32637,0,0,0,0,0,0,0,0,0
-38.385,298.735,21.966,27423,2,10,1,0,55,115,2070,12358,500000.12340000103,34642,35509,37199,34045,0,0,0,0,0,0,0,0,0
-39.335,298.291,21.951,27252,15,15,0,0,5,112,2069,12349,500000.12500000105,34697,37543,38126,32923,0,0,0,0,0,0,0,0,0
-40.560,298.268,21.782,27104,1,5,0,0,55,115,2072,12309,500000.12580000103,34156,36527,38029,32786,0,0,0,0,0,0,0,0,0
-42.196,296.701,21.722,19122,1,4,1,0,4,84,2047,-5433,500000.12720000104,22601,24957,25025,22478,0,0,0,0,0,0,0,0,0
-43.155,296.177,21.764,18799,1,1,1,0,4,80,2047,-5479,500000.12880000105,22841,25690,27882,22956,0,0,0,0,0,0,0,0,0
-41.676,295.613,21.368,20355,5,7,1,0,4,81,2047,-5532,500000.12940000108,25319,24417,25626,23441,0,0,0,0,0,0,0,0,0
-41.592,295.479,21.488,20641,3,12,1,0,4,80,2046,-5437,500000.12960000109,24616,24351,25961,22917,0,0,0,0,0,0,0,0,0
-40.791,295.858,21.710,19657,7,9,0,0,4,83,2047,-5534,500000.13120000111,22229,24479,26396,22161,0,0,0,0,0,0,0,0,0
-38.897,295.037,22.067,20087,5,6,0,0,50,87,2048,-5489,500000.1322000011,23895,23277,25910,20319,0,0,0,0,0,0,0,0,0
-37.571,296.335,21.983,20622,1,10,0,1,4,85,2047,-5523,500000.1334000011,22323,24913,24754,21167,0,0,0,0,0,0,0,0,0
-39.154,295.943,22.152,18873,1,2,1,0,4,87,2048,-5579,500000.13500000112,22057,26721,28022,23338,0,0,0,0,0,0,0,0,0
-40.407,295.250,22.166,9315,2,12,0,0,3,56,2025,-4326,500000.13640000112,12780,13618,14646,10518,0,0,0,0,0,0,0,0,0
-41.565,295.588,22.222,11264,3,9,0,0,3,51,2024,-4280,500000.13780000113,14110,13514,17080,13217,0,0,0,0,0,0,0,0,0
-42.154,296.582,21.858,9364,1,2,1,0,48,55,2025,-4224,500000.13800000114,13964,12554,13742,10432,0,0,0,0,0,0,0,0,0
-40.580,297.916,21.668,11163,1,1,1,0,3,53,2026,-4236,500000.13860000117,13154,12144,14663,14062,0,0,0,0,0,0,0,0,0
-40.362,296.989,21.762,11815,1,3,0,0,3,55,2026,-4246,500000.13940000115,14442,13081,16027,13426,0,0,0,0,0,0,0,0,0
-39.535,296.311,21.923,11692,5,13,0,0,3,56,2026,-4224,500000.14080000116,14631,12256,14078,10791,0,0,0,0,0,0,0,0,0
-38.356,298.082,21.989,11137,3,15,0,0,47,56,2025,-4288,500000.14200000116,12621,14306,16037,13760,0,0,0,0,0,0,0,0,0
-39.262,299.317,22.043,11591,1,2,0,0,45,57,2026,-4276,500000.14320000116,14189,13423,16046,12073,0,0,0,0,0,0,0,0,0
-38.246,299.116,22.347,9905,6,14,0,0,3,50,2024,-4337,500000.14480000117,12033,15133,14136,13807,0,0,0,0,0,0,0,0,0
-37.994,298.257,22.623,9443,8,13,1,0,3,50,2026,-4322,500000.14640000119,13758,13825,14423,13245,0,0,0,0,0,0,0,0,0
-37.382,299.089,22.272,19274,2,2,1,0,4,86,2046,-5651,500000.1478000012,22771,23733,28003,22819,0,0,0,0,0,0,0,0,0
-36.057,299.915,22.406,20361,1,10,0,0,4,84,2048,-5600,500000.14840000123,23380,26874,27310,22353,0,0,0,0,0,0,0,0,0
-34.641,300.880,22.450,20437,6,15,1,0,4,82,2049,-5509,500000.15000000125,24395,25880,25017,21204,0,0,0,0,0,0,0,0,0
-34.216,300.079,22.497,19360,7,11,1,0,4,83,2048,-5457,500000.15140000125,25573,25962,26166,20526,0,0,0,0,0,0,0,0,0
-32.898,300.996,22.749,18347,9,12,0,0,4,86,2048,-5531,500000.15240000124,23798,25770,27762,20655,0,0,0,0,0,0,0,0,0
-32.497,301.549,22.887,20180,3,3,1,0,4,80,2047,-5592,500000.15360000124,25376,23469,26752,22768,0,0,0,0,0,0,0,0,0
-33.179,300.986,22.794,20664,3,8,1,0,4,87,2048,-5645,500000.15420000127,25226,26383,25689,23690,0,0,0,0,0,0,0,0,0
-32.136,300.384,22.981,28527,4,5,0,0,5,113,2072,12402,500000.15440000128,35763,36790,36721,33818,0,0,0,0,0,0,0,0,0
-32.357,300.528,22.833,28310,1,1,1,0,5,117,2072,12419,500000.1548000013,33268,35207,35723,31138,0,0,0,0,0,0,0,0,0
-30.535,299.657,22.585,29715,5,7,1,0,5,112,2069,12461,500000.15560000128,33581,34850,38835,32059,0,0,0,0,0,0,0,0,0
-31.815,301.458,22.772,9810,1,11,1,0,3,56,2026,-4330,500000.15660000127,12487,15164,14772,12904,0,0,0,0,0,0,0,0,0
-31.189,300.685,22.598,9447,8,14,1,1,3,52,2024,-4316,500000.15680000128,13072,14891,16070,11737,0,0,0,0,0,0,0,0,0
-32.529,301.970,22.888,9193,8,10,0,0,3,57,2023,-4321,500000.1572000013,12913,12571,16403,12500,0,0,0,0,0,0,0,0,0
-32.373,303.755,23.141,9112,2,5,1,0,47,56,2023,-4396,500000.15880000131,13618,15681,16759,12528,0,0,0,0,0,0,0,0,0
-32.207,304.750,23.046,11877,1,4,1,0,48,51,2023,-4480,500000.16040000133,12335,12180,16158,11760,0,0,0,0,0,0,0,0,0
-30.881,306.193,22.908,9153,4,7,0,0,3,51,2024,-4507,500000.16080000135,13091,14830,13605,13106,0,0,0,0,0,0,0,0,0
-30.404,307.078,22.576,9359,3,5,0,0,3,56,2025,-4545,500000.16220000136,11053,14719,16284,10079,0,0,0,0,0,0,0,0,0
-28.967,308.367,22.377,27420,4,7,0,0,5,111,2071,12524,500000.16380000138,35276,34661,37831,30372,0,0,0,0,0,0,0,0,0
-30.432,310.309,22.051,29411,2,9,0,0,5,111,2069,12553,500000.16440000141,36529,36967,35305,31206,0,0,0,0,0,0,0,0,0
-29.173,309.729,22.099,29996,12,14,0,0,5,110,2070,12522,500000.16500000143,34992,37913,37276,31378,0,0,0,0,0,0,0,0,0
-27.869,311.299,22.334,27372,3,5,0,0,5,112,2069,12594,500000.16620000143,36240,36953,35896,32589,0,0,0,0,0,0,0,0,0
-28.522,309.678,22.337,29355,2,3,0,0,5,113,2070,12575,500000.16660000145,36558,36660,35918,30066,0,0,0,0,0,0,0,0,0
-29.015,310.111,21.953,962,12,13,1,0,41,21,2002,-12144,500000.16720000148,2750,2723,6132,792,0,0,0,0,0,0,0,0,0
-28.714,309.165,21.646,2065,1,1,1,0,2,25,2002,-12236,500000.16740000149,1047,2485,2762,1500,0,0,0,0,0,0,0,0,0
-28.075,308.977,21.491,1074,2,2,0,0,2,22,2000,-12251,500000.16780000151,1180,3814,3268,1173,0,0,0,0,0,0,0,0,0
-26.209,308.552,21.665,735,3,15,0,0,2,26,2000,-12225,500000.16840000154,2749,4787,3492,1363,0,0,0,0,0,0,0,0,0
-27.975,310.044,21.354,1296,4,13,1,0,2,25,2003,-12156,500000.16900000157,445,3198,5972,3430,0,0,0,0,0,0,0,0,0
-27.876,308.214,21.438,1734,8,12,1,0,2,23,2001,-12217,500000.17020000156,1309,3016,4053,997,0,0,0,0,0,0,0,0,0
-27.168,308.107,21.493,628,3,7,1,0,40,22,2002,-12272,500000.17180000158,110,3115,3990,3675,0,0,0,0,0,0,0,0,0
-27.361,308.161,21.337,10993,1,11,0,0,3,52,2026,-4576,500000.17260000156,11301,14340,17071,11059,0,0,0,0,0,0,0,0,0
-26.637,306.925,21.302,10291,2,3,1,0,3,55,2025,-4555,500000.17280000157,12394,16061,15056,10777,0,0,0,0,0,0,0,0,0
-25.209,305.839,21.530,11062,3,5,0,0,3,50,2024,-4475,500000.17400000157,14100,14139,15786,12324,0,0,0,0,0,0,0,0,0
-25.924,304.489,21.444,10683,5,14,0,0,3,56,2026,-4491,500000.17560000159,15001,15892,15817,14066,0,0,0,0,0,0,0,0,0
-26.456,306.274,21.257,11579,3,13,1,0,3,53,2024,-4581,500000.1758000016,11480,15415,14832,13902,0,0,0,0,0,0,0,0,0
-28.301,304.961,20.979,9961,1,1,1,0,3,51,2026,-4619,500000.17600000161,14189,15716,16390,10555,0,0,0,0,0,0,0,0,0
-28.312,305.367,20.891,10347,2,3,0,0,3,51,2024,-4554,500000.17660000164,15077,15295,15027,12020,0,0,0,0,0,0,0,0,0
-27.021,305.448,21.021,1310,3,5,0,0,43,27,2001,-12321,500000.17740000162,1150,2369,5810,2015,0,0,0,0,0,0,0,0,0
-27.067,305.866,20.802,2265,3,3,1,0,2,21,2003,-12298,500000.17780000163,2512,3536,2972,2726,0,0,0,0,0,0,0,0,0
-26.337,304.241,20.575,895,1,4,1,0,2,25,2003,-12373,500000.17860000161,1341,1706,5384,1215,0,0,0,0,0,0,0,0,0
-24.492,306.115,20.374,964,1,2,1,0,2,21,2001,-12292,500000.17980000161,1154,4233,2146,2228,0,0,0,0,0,0,0,0,0
-25.219,305.462,20.156,1111,3,7,1,0,2,20,2000,-12254,500000.18020000163,1648,4508,5466,3924,0,0,0,0,0,0,0,0,0
-23.665,306.071,19.875,2223,2,2,0,1,2,23,2003,-12264,500000.18160000164,795,2270,4386,3172,0,0,0,0,0,0,0,0,0
-25.237,306.748,19.838,9812,1,9,0,0,48,53,2025,-4488,500000.18180000165,14037,13452,15611,14029,0,0,0,0,0,0,0,0,0
-24.680,307.141,20.063,9578,2,2,1,0,3,56,2026,-4449,500000.18340000167,14316,12565,14043,12250,0,0,0,0,0,0,0,0,0
